id,ward_id,title,category,agency,permit_required,estimated_cost_lakh,expected_beneficiaries,beneficiary_ci_low,beneficiary_ci_high,beneficiary_method,impact_per_lakh,feasibility,equity_need,urgency,impact_signal
1298,39,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.987,804,462,1173,bayesian-gamma-poisson-montecarlo-v2,814.78,0.9085,0.5406,0.6344,0.64249
1299,39,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,1.586,981,615,1382,bayesian-gamma-poisson-montecarlo-v2,618.694,0.8259,0.5125,0.5022,0.54818
1300,39,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.503,466,194,768,bayesian-gamma-poisson-montecarlo-v2,310.006,0.9616,0.5214,0.4885,0.56126
1301,39,Waste hotspot clearance - Cluster 9,Waste,City Corporation,True,0.727,769,414,1156,bayesian-gamma-poisson-montecarlo-v2,1057.761,0.7085,0.3772,0.6076,0.55241
1302,39,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,0.616,653,331,1003,bayesian-gamma-poisson-montecarlo-v2,1059.952,0.8069,0.4993,0.5938,0.64396
1303,39,Canal edge desilting - Cluster 11,Water,WASA,True,2.218,985,636,1355,bayesian-gamma-poisson-montecarlo-v2,444.017,0.5907,0.4157,0.6092,0.4938
1304,39,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.047,817,454,1215,bayesian-gamma-poisson-montecarlo-v2,780.521,0.6448,0.5025,0.5466,0.53168
1305,39,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.38,969,612,1334,bayesian-gamma-poisson-montecarlo-v2,702.201,0.9394,0.4538,0.5475,0.58647
1306,39,Road patch and resurfacing - Cluster 14,Road,LGED,False,2.235,551,227,928,bayesian-gamma-poisson-montecarlo-v2,246.492,0.7302,0.5556,0.3365,0.41393
1307,39,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,1.169,831,462,1195,bayesian-gamma-poisson-montecarlo-v2,710.652,0.8143,0.5385,0.5577,0.57016
1308,39,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.276,840,503,1198,bayesian-gamma-poisson-montecarlo-v2,658.543,0.6883,0.6259,0.5045,0.57707
1309,39,Canal edge desilting - Cluster 17,Water,WASA,True,2.738,991,648,1393,bayesian-gamma-poisson-montecarlo-v2,361.979,0.8757,0.3864,0.5955,0.5085
1310,39,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.382,469,212,760,bayesian-gamma-poisson-montecarlo-v2,1226.612,0.9558,0.5818,0.4497,0.63696
1311,39,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,1.581,1010,651,1396,bayesian-gamma-poisson-montecarlo-v2,638.769,0.5715,0.4668,0.5862,0.51213
1312,39,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.012,356,128,652,bayesian-gamma-poisson-montecarlo-v2,351.902,0.6955,0.531,0.6015,0.5128
1313,39,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.979,849,497,1205,bayesian-gamma-poisson-montecarlo-v2,867.219,0.9723,0.449,0.4219,0.58396
1314,39,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.811,841,490,1233,bayesian-gamma-poisson-montecarlo-v2,464.315,0.7802,0.5413,0.6229,0.57477
1315,39,Canal edge desilting - Cluster 23,Water,WASA,False,2.979,999,628,1425,bayesian-gamma-poisson-montecarlo-v2,335.366,0.6823,0.6417,0.563,0.50478
1316,39,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.96,753,399,1115,bayesian-gamma-poisson-montecarlo-v2,784.018,0.3771,0.2639,0.5065,0.39569
1317,39,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.499,990,631,1337,bayesian-gamma-poisson-montecarlo-v2,660.418,0.8863,0.4111,0.7138,0.61141
1318,39,Road patch and resurfacing - Cluster 26,Road,LGED,False,2.058,558,236,984,bayesian-gamma-poisson-montecarlo-v2,271.198,0.99,0.4639,0.4951,0.50995
1319,39,Waste hotspot clearance - Cluster 27,Waste,City Corporation,True,0.992,824,479,1205,bayesian-gamma-poisson-montecarlo-v2,830.399,0.9192,0.3272,0.5435,0.5441
1320,39,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.89,870,546,1189,bayesian-gamma-poisson-montecarlo-v2,460.372,0.8261,0.4357,0.5536,0.5773
1321,39,Canal edge desilting - Cluster 29,Water,WASA,True,2.629,1001,646,1388,bayesian-gamma-poisson-montecarlo-v2,380.725,0.9253,0.5615,0.6939,0.61532
1322,39,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.749,706,375,1050,bayesian-gamma-poisson-montecarlo-v2,942.125,0.8047,0.6281,0.3849,0.55146
1323,39,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,0.42,874,525,1242,bayesian-gamma-poisson-montecarlo-v2,2078.976,0.7841,0.4303,0.6304,0.67601
1324,39,Road patch and resurfacing - Cluster 32,Road,LGED,False,2.701,572,223,961,bayesian-gamma-poisson-montecarlo-v2,211.762,0.6292,0.4495,0.4832,0.45192
1325,39,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,1.079,837,501,1212,bayesian-gamma-poisson-montecarlo-v2,775.602,0.6298,0.3223,0.474,0.45144
1326,39,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,1.849,899,548,1247,bayesian-gamma-poisson-montecarlo-v2,486.089,0.7944,0.6345,0.4608,0.5295
1327,40,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.222,1006,680,1353,bayesian-gamma-poisson-montecarlo-v2,823.452,0.8445,0.6204,0.5506,0.59604
1328,40,Road patch and resurfacing - Cluster 2,Road,LGED,False,1.945,668,272,1061,bayesian-gamma-poisson-montecarlo-v2,343.361,0.99,0.4013,0.5289,0.54911
1329,40,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.976,895,566,1249,bayesian-gamma-poisson-montecarlo-v2,916.991,0.8578,0.5664,0.5022,0.58287
1330,40,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.662,875,545,1217,bayesian-gamma-poisson-montecarlo-v2,526.596,0.809,0.544,0.4504,0.57765
1331,40,Canal edge desilting - Cluster 5,Water,WASA,False,0.915,991,623,1372,bayesian-gamma-poisson-montecarlo-v2,1082.543,0.8297,0.5364,0.6972,0.64762
1332,40,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,1.047,887,551,1284,bayesian-gamma-poisson-montecarlo-v2,847.277,0.9022,0.4817,0.6045,0.60279
1333,40,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.873,1005,678,1369,bayesian-gamma-poisson-montecarlo-v2,1151.621,0.7004,0.4554,0.6593,0.61725
1334,40,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.087,514,171,901,bayesian-gamma-poisson-montecarlo-v2,473.057,0.7182,0.5995,0.4838,0.52485
1335,40,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,1.091,912,580,1294,bayesian-gamma-poisson-montecarlo-v2,835.937,0.6269,0.5584,0.5907,0.57901
1336,40,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.231,931,580,1287,bayesian-gamma-poisson-montecarlo-v2,756.509,0.7422,0.5276,0.599,0.54415
1337,40,Canal edge desilting - Cluster 11,Water,WASA,True,3.189,971,625,1345,bayesian-gamma-poisson-montecarlo-v2,304.468,0.9253,0.4891,0.618,0.57501
1338,40,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,1.055,878,567,1222,bayesian-gamma-poisson-montecarlo-v2,832.351,0.654,0.4549,0.4781,0.50605
1339,40,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.746,994,652,1340,bayesian-gamma-poisson-montecarlo-v2,1332.698,0.9351,0.5306,0.5855,0.65615
1340,40,Road patch and resurfacing - Cluster 14,Road,LGED,True,1.527,623,253,1028,bayesian-gamma-poisson-montecarlo-v2,408.053,0.6277,0.5196,0.4828,0.47449
1341,40,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.271,645,288,1054,bayesian-gamma-poisson-montecarlo-v2,2378.852,0.7243,0.4257,0.5591,0.70642
1342,40,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,0.473,853,491,1229,bayesian-gamma-poisson-montecarlo-v2,1805.274,0.8369,0.4691,0.6089,0.71485
1343,40,Canal edge desilting - Cluster 17,Water,WASA,False,1.209,1029,666,1392,bayesian-gamma-poisson-montecarlo-v2,851.337,0.5751,0.6635,0.6358,0.63051
1344,40,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.341,658,327,1029,bayesian-gamma-poisson-montecarlo-v2,1928.297,0.7173,0.5271,0.5785,0.67189
1345,40,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,1.214,990,652,1376,bayesian-gamma-poisson-montecarlo-v2,815.731,0.7747,0.4275,0.7802,0.63096
1346,40,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.574,590,253,960,bayesian-gamma-poisson-montecarlo-v2,374.76,0.9556,0.5068,0.5273,0.57126
1347,40,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.623,856,513,1233,bayesian-gamma-poisson-montecarlo-v2,1374.345,0.6018,0.5272,0.5834,0.62631
1348,40,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.98,929,569,1285,bayesian-gamma-poisson-montecarlo-v2,469.216,0.539,0.5697,0.5791,0.49185
1349,40,Canal edge desilting - Cluster 23,Water,WASA,True,2.285,973,653,1342,bayesian-gamma-poisson-montecarlo-v2,425.872,0.6105,0.493,0.7006,0.54944
1350,40,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.769,896,539,1250,bayesian-gamma-poisson-montecarlo-v2,1165.371,0.5801,0.6512,0.4071,0.56337
1351,40,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,0.745,1003,620,1427,bayesian-gamma-poisson-montecarlo-v2,1346.694,0.6728,0.5435,0.7162,0.67524
1352,40,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.241,563,218,946,bayesian-gamma-poisson-montecarlo-v2,453.823,0.5016,0.6527,0.5687,0.53573
1353,40,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.301,672,339,1044,bayesian-gamma-poisson-montecarlo-v2,2229.791,0.7063,0.556,0.5807,0.69544
1354,40,Pocket park and tree corridor - Cluster 28,Green,RAJUK,True,1.228,889,581,1209,bayesian-gamma-poisson-montecarlo-v2,723.808,0.8109,0.5865,0.3795,0.5581
1355,40,Canal edge desilting - Cluster 29,Water,WASA,True,1.523,987,638,1389,bayesian-gamma-poisson-montecarlo-v2,648.242,0.8673,0.3763,0.7853,0.5912
1356,40,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.852,839,510,1149,bayesian-gamma-poisson-montecarlo-v2,984.873,0.7071,0.5315,0.4568,0.53673
1357,40,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.41,965,643,1313,bayesian-gamma-poisson-montecarlo-v2,684.47,0.511,0.5872,0.5633,0.52457
1358,40,Road patch and resurfacing - Cluster 32,Road,LGED,False,1.241,552,216,946,bayesian-gamma-poisson-montecarlo-v2,444.698,0.99,0.548,0.5838,0.56328
1359,40,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.251,628,285,1003,bayesian-gamma-poisson-montecarlo-v2,2501.152,0.5604,0.7158,0.6889,0.83058
1360,40,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,0.988,909,587,1261,bayesian-gamma-poisson-montecarlo-v2,920.249,0.8299,0.5174,0.4869,0.56587
1361,41,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,0.878,983,604,1347,bayesian-gamma-poisson-montecarlo-v2,1119.397,0.8627,0.3604,0.6867,0.62149
1362,41,Road patch and resurfacing - Cluster 2,Road,LGED,False,0.579,401,149,741,bayesian-gamma-poisson-montecarlo-v2,692.865,0.5719,0.5722,0.4914,0.50365
1363,41,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,0.517,867,534,1273,bayesian-gamma-poisson-montecarlo-v2,1677.871,0.7974,0.4803,0.426,0.61627
1364,41,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.471,908,592,1233,bayesian-gamma-poisson-montecarlo-v2,617.446,0.643,0.5335,0.5372,0.54243
1365,41,Canal edge desilting - Cluster 5,Water,WASA,False,2.436,968,639,1343,bayesian-gamma-poisson-montecarlo-v2,397.343,0.6055,0.5802,0.5951,0.54405
1366,41,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.742,898,572,1292,bayesian-gamma-poisson-montecarlo-v2,1209.463,0.5351,0.4659,0.5375,0.52299
1367,41,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,1.201,998,660,1381,bayesian-gamma-poisson-montecarlo-v2,831.185,0.8224,0.4595,0.674,0.63564
1368,41,Road patch and resurfacing - Cluster 8,Road,LGED,False,2.322,781,414,1162,bayesian-gamma-poisson-montecarlo-v2,336.326,0.7234,0.5838,0.5138,0.5286
1369,41,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.996,915,594,1315,bayesian-gamma-poisson-montecarlo-v2,918.742,0.6994,0.5554,0.5686,0.59716
1370,41,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,1.321,894,562,1242,bayesian-gamma-poisson-montecarlo-v2,676.957,0.7745,0.5651,0.5112,0.55954
1371,41,Canal edge desilting - Cluster 11,Water,WASA,False,1.323,964,624,1349,bayesian-gamma-poisson-montecarlo-v2,728.818,0.8366,0.6654,0.7062,0.62751
1372,41,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.564,847,544,1148,bayesian-gamma-poisson-montecarlo-v2,1502.257,0.4933,0.5882,0.3348,0.50898
1373,41,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,0.556,979,663,1329,bayesian-gamma-poisson-montecarlo-v2,1760.322,0.7733,0.5012,0.6333,0.65833
1374,41,Road patch and resurfacing - Cluster 14,Road,LGED,True,2.341,772,346,1169,bayesian-gamma-poisson-montecarlo-v2,329.723,0.9438,0.4515,0.448,0.45353
1375,41,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,1.104,882,541,1249,bayesian-gamma-poisson-montecarlo-v2,799.122,0.5784,0.6522,0.5145,0.53957
1376,41,Pocket park and tree corridor - Cluster 16,Green,RAJUK,True,0.477,894,580,1219,bayesian-gamma-poisson-montecarlo-v2,1874.177,0.4935,0.6139,0.5839,0.66055
1377,41,Canal edge desilting - Cluster 17,Water,WASA,False,1.018,946,602,1310,bayesian-gamma-poisson-montecarlo-v2,929.591,0.7044,0.3928,0.6038,0.58556
1378,41,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,1.256,924,585,1293,bayesian-gamma-poisson-montecarlo-v2,735.709,0.6769,0.6182,0.4747,0.54184
1379,41,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,1.403,955,603,1265,bayesian-gamma-poisson-montecarlo-v2,680.743,0.8921,0.5755,0.5689,0.6027
1380,41,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.501,696,302,1114,bayesian-gamma-poisson-montecarlo-v2,463.653,0.4389,0.5113,0.4802,0.42293
1381,41,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,0.387,830,475,1185,bayesian-gamma-poisson-montecarlo-v2,2141.998,0.7991,0.5516,0.5931,0.7544
1382,41,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.405,889,581,1223,bayesian-gamma-poisson-montecarlo-v2,632.546,0.64,0.5574,0.5156,0.51155
1383,41,Canal edge desilting - Cluster 23,Water,WASA,False,1.017,964,641,1321,bayesian-gamma-poisson-montecarlo-v2,947.921,0.6817,0.6404,0.7431,0.67846
1384,41,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,0.861,903,594,1237,bayesian-gamma-poisson-montecarlo-v2,1048.888,0.8624,0.4478,0.4265,0.6144
1385,41,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.544,974,658,1313,bayesian-gamma-poisson-montecarlo-v2,630.7,0.857,0.6023,0.6339,0.65029
1386,41,Road patch and resurfacing - Cluster 26,Road,LGED,False,1.056,599,249,953,bayesian-gamma-poisson-montecarlo-v2,567.307,0.7381,0.6067,0.62,0.63103
1387,41,Waste hotspot clearance - Cluster 27,Waste,City Corporation,False,0.807,889,556,1253,bayesian-gamma-poisson-montecarlo-v2,1101.698,0.6621,0.6018,0.4812,0.57992
1388,41,Pocket park and tree corridor - Cluster 28,Green,RAJUK,False,1.101,917,607,1288,bayesian-gamma-poisson-montecarlo-v2,833.02,0.6804,0.5369,0.5574,0.54878
1389,41,Canal edge desilting - Cluster 29,Water,WASA,True,3.41,969,634,1363,bayesian-gamma-poisson-montecarlo-v2,284.15,0.5722,0.5381,0.5469,0.47735
1390,41,Community safety lighting - Cluster 30,Public Safety,City Corporation,False,0.709,870,534,1254,bayesian-gamma-poisson-montecarlo-v2,1226.478,0.7259,0.6453,0.62,0.66556
1391,41,Drain cleaning micro-package - Cluster 31,Drainage,City Corporation,False,1.404,987,621,1379,bayesian-gamma-poisson-montecarlo-v2,703.049,0.9224,0.5508,0.7098,0.72343
1392,41,Road patch and resurfacing - Cluster 32,Road,LGED,False,2.324,801,423,1200,bayesian-gamma-poisson-montecarlo-v2,344.609,0.7448,0.6052,0.5899,0.54355
1393,41,Waste hotspot clearance - Cluster 33,Waste,City Corporation,False,0.647,876,537,1255,bayesian-gamma-poisson-montecarlo-v2,1354.255,0.6843,0.5417,0.5244,0.63103
1394,41,Pocket park and tree corridor - Cluster 34,Green,RAJUK,False,1.262,888,545,1235,bayesian-gamma-poisson-montecarlo-v2,703.767,0.8945,0.4595,0.4993,0.58604
1395,42,Drain cleaning micro-package - Cluster 1,Drainage,City Corporation,False,1.436,977,617,1383,bayesian-gamma-poisson-montecarlo-v2,680.397,0.8357,0.5018,0.5941,0.60793
1396,42,Road patch and resurfacing - Cluster 2,Road,LGED,False,2.165,702,338,1051,bayesian-gamma-poisson-montecarlo-v2,324.27,0.81,0.4041,0.5463,0.48914
1397,42,Waste hotspot clearance - Cluster 3,Waste,City Corporation,False,1.013,895,556,1297,bayesian-gamma-poisson-montecarlo-v2,883.303,0.6809,0.5469,0.4793,0.55469
1398,42,Pocket park and tree corridor - Cluster 4,Green,RAJUK,False,1.764,934,601,1352,bayesian-gamma-poisson-montecarlo-v2,529.468,0.8323,0.3929,0.4425,0.49257
1399,42,Canal edge desilting - Cluster 5,Water,WASA,False,1.445,996,627,1376,bayesian-gamma-poisson-montecarlo-v2,689.483,0.9222,0.5578,0.4094,0.53147
1400,42,Community safety lighting - Cluster 6,Public Safety,City Corporation,False,0.574,778,438,1113,bayesian-gamma-poisson-montecarlo-v2,1354.538,0.6459,0.5216,0.5395,0.58287
1401,42,Drain cleaning micro-package - Cluster 7,Drainage,City Corporation,False,0.751,1026,651,1462,bayesian-gamma-poisson-montecarlo-v2,1366.722,0.7266,0.5128,0.5877,0.64259
1402,42,Road patch and resurfacing - Cluster 8,Road,LGED,False,1.851,690,304,1055,bayesian-gamma-poisson-montecarlo-v2,372.756,0.8025,0.5661,0.4909,0.53959
1403,42,Waste hotspot clearance - Cluster 9,Waste,City Corporation,False,0.51,808,423,1185,bayesian-gamma-poisson-montecarlo-v2,1585.183,0.7951,0.4305,0.4976,0.63517
1404,42,Pocket park and tree corridor - Cluster 10,Green,RAJUK,False,2.076,916,576,1269,bayesian-gamma-poisson-montecarlo-v2,441.17,0.7229,0.5692,0.5459,0.5482
1405,42,Canal edge desilting - Cluster 11,Water,WASA,False,1.436,996,632,1402,bayesian-gamma-poisson-montecarlo-v2,693.5,0.7971,0.544,0.5991,0.57658
1406,42,Community safety lighting - Cluster 12,Public Safety,City Corporation,False,0.355,639,299,1038,bayesian-gamma-poisson-montecarlo-v2,1800.834,0.76,0.5104,0.4549,0.6483
1407,42,Drain cleaning micro-package - Cluster 13,Drainage,City Corporation,False,1.322,987,633,1353,bayesian-gamma-poisson-montecarlo-v2,746.818,0.6392,0.5035,0.6513,0.5644
1408,42,Road patch and resurfacing - Cluster 14,Road,LGED,True,2.652,774,340,1191,bayesian-gamma-poisson-montecarlo-v2,291.863,0.3205,0.4612,0.5551,0.42356
1409,42,Waste hotspot clearance - Cluster 15,Waste,City Corporation,False,0.529,846,506,1274,bayesian-gamma-poisson-montecarlo-v2,1598.468,0.7184,0.4875,0.4779,0.61127
1410,42,Pocket park and tree corridor - Cluster 16,Green,RAJUK,False,1.827,900,592,1249,bayesian-gamma-poisson-montecarlo-v2,492.556,0.8437,0.5513,0.5701,0.58141
1411,42,Canal edge desilting - Cluster 17,Water,WASA,True,2.902,1008,684,1341,bayesian-gamma-poisson-montecarlo-v2,347.351,0.4428,0.4369,0.5687,0.44813
1412,42,Community safety lighting - Cluster 18,Public Safety,City Corporation,False,0.391,679,350,1084,bayesian-gamma-poisson-montecarlo-v2,1738.346,0.8487,0.4881,0.5613,0.67545
1413,42,Drain cleaning micro-package - Cluster 19,Drainage,City Corporation,False,0.391,966,616,1332,bayesian-gamma-poisson-montecarlo-v2,2472.463,0.7636,0.4751,0.6233,0.74957
1414,42,Road patch and resurfacing - Cluster 20,Road,LGED,False,1.99,704,344,1073,bayesian-gamma-poisson-montecarlo-v2,353.701,0.7993,0.5507,0.4684,0.51231
1415,42,Waste hotspot clearance - Cluster 21,Waste,City Corporation,False,1.091,872,536,1221,bayesian-gamma-poisson-montecarlo-v2,799.611,0.6987,0.6001,0.4856,0.52379
1416,42,Pocket park and tree corridor - Cluster 22,Green,RAJUK,False,1.98,927,580,1292,bayesian-gamma-poisson-montecarlo-v2,468.147,0.8134,0.4402,0.3313,0.4432
1417,42,Canal edge desilting - Cluster 23,Water,WASA,False,3.285,1019,687,1436,bayesian-gamma-poisson-montecarlo-v2,310.17,0.8038,0.4609,0.6787,0.54436
1418,42,Community safety lighting - Cluster 24,Public Safety,City Corporation,False,1.175,899,542,1275,bayesian-gamma-poisson-montecarlo-v2,764.951,0.9246,0.4904,0.5845,0.57905
1419,42,Drain cleaning micro-package - Cluster 25,Drainage,City Corporation,False,1.275,1008,638,1446,bayesian-gamma-poisson-montecarlo-v2,790.383,0.5008,0.5614,0.6875,0.57723
